"","Season","teamID","mean_pts_against","sd_pts_against"
"9154",2009,1418,70.9655172413793,11.7000694705529
"9155",2010,1418,67.4642857142857,9.71246676092179
"9156",2011,1418,71.2592592592593,11.8989094283487
"9157",2012,1418,68.3,9.14688565804664
"9158",2013,1418,73.34375,9.77689631799904
"9159",2014,1418,76.2258064516129,12.3172228401789
"9160",2015,1418,70.0333333333333,14.9792576892028
"9161",2016,1418,73.6206896551724,11.9295964280423
"9162",2017,1418,77.7741935483871,12.2466585304437
"9163",1985,1419,69.1481481481482,13.9026939937877
"9164",1986,1419,64.8928571428571,10.7680573085891
"9165",1987,1419,67.3846153846154,10.6285537043454
"9166",1988,1419,68.6206896551724,11.2928985052663
"9167",1989,1419,74.0344827586207,11.8818070974696
"9168",1990,1419,68.8965517241379,9.66342451716858
"9169",1991,1419,74.25,13.8959265323888
"9170",1992,1419,71.88,13.4731832417832
"9171",1993,1419,73.2758620689655,10.6432290740711
"9172",1994,1419,78.2222222222222,10.3341604300916
"9173",1995,1419,77.34375,10.3506564385877
"9174",1996,1419,75.3928571428571,10.6782551137877
"9175",1997,1419,71.037037037037,12.1227106688279
"9176",1998,1419,81.3571428571429,12.2480967099331
"9177",1999,1419,76.4615384615385,11.2186657646291
"9178",2000,1419,73.5384615384615,10.9735345964034
"9179",2001,1419,77.5384615384615,12.7756980841933
"9180",2002,1419,71.1612903225806,12.9874215408437
"9181",2003,1419,75.6296296296296,14.6501460957487
"9182",2004,1419,74.2857142857143,10.0511917217042
"9183",2005,1419,71.3333333333333,10.0678855198388
"9184",2006,1419,72.16,11.5602768132947
"9185",2007,1419,73.8965517241379,11.9712298794897
"9186",2008,1419,74.5714285714286,12.0904877560789
"9187",2009,1419,72.8275862068966,13.1123414208503
"9188",2010,1419,72.1724137931034,10.6906800716366
"9189",2011,1419,69,10.2678416148951
"9190",2012,1419,71.6785714285714,11.4051761199923
"9191",2013,1419,72.5555555555556,8.13034833832869
"9192",2014,1419,68.8461538461538,11.241680684639
"9193",2015,1419,60.4137931034483,6.80607523456229
"9194",2016,1419,70.4193548387097,13.1726337370282
"9195",2017,1419,70.8064516129032,9.71740484847921
"9196",1987,1420,69.6153846153846,12.2476999410564
"9197",1988,1420,78.8148148148148,12.6674538666769
"9198",1989,1420,78,10.6648549185998
"9199",1990,1420,82.56,11.9445943143053
"9200",1991,1420,79.4642857142857,10.6300835955639
"9201",1992,1420,87.3448275862069,13.620561825178
"9202",1993,1420,84.3461538461538,14.9584552884108
"9203",1994,1420,80.0384615384615,9.40417256001088
"9204",1995,1420,69,11.8321595661992
"9205",1996,1420,70.037037037037,9.15037402128157
"9206",1997,1420,68.5,9.31772504423692
"9207",1998,1420,70.76,12.3837258798258
"9208",1999,1420,63.6071428571429,12.6881084184403
"9209",2000,1420,64.7857142857143,11.3703876049022
"9210",2001,1420,73.7586206896552,11.2206925315107
"9211",2002,1420,70.2413793103448,11.1504489737082
"9212",2003,1420,69.8148148148148,12.0097301482431
"9213",2004,1420,63.8214285714286,9.04742063274501
"9214",2005,1420,66.6428571428571,10.063554654054
"9215",2006,1420,70.1034482758621,7.8255297747921
"9216",2007,1420,65.0322580645161,9.55853500270044
"9217",2008,1420,69.5161290322581,10.6704294438476
"9218",2009,1420,69.4516129032258,9.63963591870364
"9219",2010,1420,73.8333333333333,10.7481620989706
"9220",2011,1420,78.4666666666667,10.3648388823691
"9221",2012,1420,77.0666666666667,10.6120729338816
"9222",2013,1420,72.1333333333333,10.8173976516546
"9223",2014,1420,72.6206896551724,12.1314637943285
"9224",2015,1420,67.1,8.5393611971372
"9225",2016,1420,80.59375,10.4815025240321
"9226",2017,1420,78.3928571428571,12.8361159630113
"9227",1987,1421,71.9166666666667,9.24975518673293
"9228",1988,1421,73.92,13.2032824201661
"9229",1989,1421,79.6923076923077,11.9825514170204
"9230",1990,1421,75.6153846153846,11.9969226823446
"9231",1991,1421,82.2916666666667,12.0198356592494
"9232",1992,1421,79.08,14.1507361410399
"9233",1993,1421,83.72,10.301779781507
"9234",1994,1421,73.25,11.5014176819926
"9235",1995,1421,70.4583333333333,11.9345285208295
"9236",1996,1421,69.5416666666667,14.4281704124007
"9237",1997,1421,70.0740740740741,16.2052363947487
"9238",1998,1421,68.08,15.074592310684
"9239",1999,1421,82.125,13.122541177551
"9240",2000,1421,76.7586206896552,11.9392963791656
"9241",2001,1421,70.1538461538462,11.309084163423
"9242",2002,1421,73.3076923076923,9.92277876713668
"9243",2003,1421,78.448275862069,13.0646365836957
"9244",2004,1421,72.2592592592593,13.7857021600492
"9245",2005,1421,76.8076923076923,14.672475539647
"9246",2006,1421,76.6153846153846,8.83663702129684
"9247",2007,1421,74.4444444444444,13.551421535803
"9248",2008,1421,71.9285714285714,12.8204945054814
"9249",2009,1421,78.6428571428571,16.3779759200609
"9250",2010,1421,78.4642857142857,15.2594406549037
"9251",2011,1421,68.7931034482759,14.6247815865127
"9252",2012,1421,72.3333333333333,11.6480968797285
"9253",2013,1421,70.3793103448276,8.55408754883321
"9254",2014,1421,78.2413793103448,12.4374296047219
"9255",2015,1421,72.4642857142857,11.3577584605712
"9256",2016,1421,69.0322580645161,11.2382794382051
"9257",2017,1421,69,13.8539176582929
"9258",1992,1422,70.6071428571429,9.85952927174099
"9259",1993,1422,73.9259259259259,13.7307233433918
"9260",1994,1422,70.4444444444444,11.8397418544277
"9261",1995,1422,64.448275862069,8.66267117702053
"9262",1996,1422,65.7241379310345,10.7533933239836
"9263",1997,1422,68.8,10.2701442087716
"9264",1998,1422,71.24,10.2480892527989
"9265",1999,1422,74,13.3647066789879
"9266",2000,1422,72.6296296296296,10.2249624718068
"9267",2001,1422,71.9655172413793,10.5677499923814
"9268",2002,1422,68,13.4035507390315
"9269",2003,1422,75.7857142857143,12.0810753226847
"9270",2004,1422,76.3703703703704,13.2582286441525
"9271",2005,1422,74.037037037037,13.8383010336737
"9272",2006,1422,73.2413793103448,13.8838425424607
"9273",2007,1422,68.5,11.4973760124828
"9274",2008,1422,66.4838709677419,10.5668379620456
"9275",2009,1422,73.7241379310345,8.16742900500054
"9276",2010,1422,71.8064516129032,13.5877870526899
"9277",2011,1422,80.6774193548387,13.5410169405753
"9278",2012,1422,77.3870967741936,11.1912984631062
"9279",2013,1422,74.9655172413793,11.2296888349611
"9280",2014,1422,75.2758620689655,11.9280478337049
"9281",2015,1422,71.6333333333333,10.6786391142942
"9282",2016,1422,74.7241379310345,10.7964827332269
"9283",2017,1422,69.7741935483871,11.3069585578066
"9284",1985,1423,69.48,13.1818056426273
"9285",1986,1423,67.5,11.7413798166996
"9286",1987,1423,64.3448275862069,10.1287281040082
"9287",1988,1423,66.4642857142857,10.7547823741508
"9288",1989,1423,68.4333333333333,9.331752739727
"9289",1990,1423,67.4814814814815,7.92450129646786
"9290",1991,1423,73,12.129303360045
"9291",1992,1423,75.5,11.4166545012101
"9292",1993,1423,78.5769230769231,14.2693323653858
"9293",1994,1423,73.1785714285714,12.7977242520593
"9294",1995,1423,65.3703703703704,11.3853757349848
"9295",1996,1423,58.4137931034483,11.1307721506619
"9296",1997,1423,61.2068965517241,9.37846815981323
"9297",1998,1423,61.6333333333333,12.2656889915235
"9298",1999,1423,62.2142857142857,11.2294491895431
"9299",2000,1423,57.2333333333333,9.31325837766758
"9300",2001,1423,58.0344827586207,12.8687960326539
"9301",2002,1423,60.2903225806452,11.507080569189
"9302",2003,1423,59.6,10.7914397748305
"9303",2004,1423,59.5666666666667,9.83548583493441
"9304",2005,1423,63.448275862069,11.2109200810656
"9305",2006,1423,58.96875,11.482059989954
"9306",2007,1423,70.9310344827586,12.2297384462242
"9307",2008,1423,71.3939393939394,11.3768937817496
"9308",2009,1423,83.53125,14.0022679614595
"9309",2010,1423,71.4516129032258,11.6757261292462
"9310",2011,1423,66.6774193548387,12.3999653138606
"9311",2012,1423,70.6129032258064,9.41161487863034
"9312",2013,1423,71.1724137931034,12.5557868431744
"9313",2014,1423,70.1666666666667,13.0227475604416
"9314",2015,1423,68.8666666666667,12.4643860474646
"9315",2016,1423,71.7,9.55979367833918
"9316",2017,1423,74.09375,9.49145413584785
"9317",1985,1424,72.5666666666667,16.8782319169894
"9318",1986,1424,68.7142857142857,13.3583448881686
"9319",1987,1424,75.2352941176471,11.5314032984752
"9320",1988,1424,69.2068965517241,9.42026429089677
"9321",1989,1424,75.1515151515152,11.2586666953763
"9322",1990,1424,78.7941176470588,11.1648241223366
"9323",1991,1424,71.8,14.9005901294847
"9324",1992,1424,64.8888888888889,13.5030860670194
"9325",1993,1424,80.9642857142857,12.3752505185481
"9326",1994,1424,76.9259259259259,14.4725892795947
"9327",1995,1424,78.5357142857143,12.1913209652731
"9328",1996,1424,68.8846153846154,10.6783029478543
"9329",1997,1424,68.1034482758621,11.0108544743883
"9330",1998,1424,67.0645161290323,11.6474188381546
"9331",1999,1424,69.3703703703704,10.5617166005275
"9332",2000,1424,74.5,14.9614447025081
"9333",2001,1424,74.8148148148148,11.0594096275769
"9334",2002,1424,74.9666666666667,12.0558565917532
"9335",2003,1424,70.5483870967742,12.5348546319916
"9336",2004,1424,71.1379310344828,11.7465014181459
"9337",2005,1424,71.7857142857143,10.4255993445519
"9338",2006,1424,66.4666666666667,9.65163317726621
"9339",2007,1424,66.9090909090909,13.0584351004524
"9340",2008,1424,61.9375,10.3672483673189
"9341",2009,1424,64.2258064516129,9.73211069062738
"9342",2010,1424,63.96875,10.849362624359
"9343",2011,1424,62.625,12.0073901974925
"9344",2012,1424,66.34375,11.8474425578388
"9345",2013,1424,63.5757575757576,9.04167539449376
"9346",2014,1424,65.5757575757576,11.7394375478297
"9347",2015,1424,64.75,12.0937200445574
"9348",2016,1424,74.4838709677419,13.1348670028591
"9349",2017,1424,75.15625,11.7091344959891
"9350",1985,1425,64.6071428571429,8.73197311593173
"9351",1986,1425,70.9642857142857,11.8805229429022
"9352",1987,1425,65.2592592592593,13.5152124904113
"9353",1988,1425,74,15.506822319919
"9354",1989,1425,72.8387096774194,10.7953594171865
"9355",1990,1425,75,11.5886278866955
"9356",1991,1425,74.0357142857143,11.9302980089355
"9357",1992,1425,73.5185185185185,12.8013532048235
"9358",1993,1425,70.56,13.6750380864796
"9359",1994,1425,72.3703703703704,13.3103434277723
"9360",1995,1425,80.9285714285714,10.9135612934468
"9361",1996,1425,78.4666666666667,13.2658060137861
"9362",1997,1425,75.8148148148148,14.5761581860375
"9363",1998,1425,80.3928571428571,13.3647942321506
"9364",1999,1425,71.8518518518518,16.4450219348819
"9365",2000,1425,72.6666666666667,14.4445033892107
"9366",2001,1425,71.2413793103448,12.0997496208269
"9367",2002,1425,69,12.6596471778113
"9368",2003,1425,76.5333333333333,11.6492809703619
"9369",2004,1425,78.7857142857143,12.3359070673625
"9370",2005,1425,76.8275862068966,10.9579356942721
"9371",2006,1425,67.448275862069,11.3910560368856
"9372",2007,1425,65.0294117647059,12.6358923468455
"9373",2008,1425,63.1875,14.3109195845284
"9374",2009,1425,63.4848484848485,11.1274469559543
"9375",2010,1425,57.1666666666667,11.3017646877588
"9376",2011,1425,62.7878787878788,11.0701105904525
"9377",2012,1425,59.6875,10.5047992104377
"9378",2013,1425,67.59375,12.8260304245551
"9379",2014,1425,75.9032258064516,10.2220508011184
"9380",2015,1425,70.96875,12.8276022323838
"9381",2016,1425,74.7575757575758,12.8841722256183
"9382",2017,1425,73.1818181818182,11.0805419132328
"9383",1985,1426,80.4,12.8549601321824
"9384",1986,1426,75.56,10.1820102795732
"9385",1987,1426,81.9583333333333,12.6059998367467
"9386",1988,1426,72.1034482758621,12.1253713568646
"9387",1989,1426,71.7142857142857,11.4822153716637
"9388",1990,1426,67.6551724137931,14.1049025470603
"9389",1991,1426,88.5925925925926,17.9427706874669
"9390",1992,1426,75.8888888888889,12.5830573921179
"9391",1993,1426,84.08,11.9405471678088
"9392",1994,1426,87.92,14.6285109745775
"9393",1995,1426,79.4230769230769,12.208761040902
"9394",1996,1426,75.48,9.55300999685439
"9395",1997,1426,71.04,13.1036890479997
"9396",1998,1426,73.962962962963,10.241249478613
"9397",1999,1426,74.75,15.5150698130672
"9398",2000,1426,76.28,14.6842319059141
"9399",2001,1426,76.1923076923077,19.0515495029023
"9400",2002,1426,79.0769230769231,17.0714336291316
"9401",2003,1426,62.5925925925926,13.4429256753227
"9402",2004,1426,70.2692307692308,10.8979179380566
"9403",2005,1426,73.875,11.3953174975323
"9404",2006,1426,72.8461538461538,11.5713173241159
"9405",2007,1426,77.4814814814815,13.6645818714221
"9406",2008,1426,69.9642857142857,10.4827270372535
"9407",2009,1426,74.8518518518518,10.694008760134
"9408",2010,1426,74.0384615384615,11.7421659645255
"9409",2011,1426,70.76,11.0990990625366
"9410",2012,1426,67.2903225806452,13.7869347533262
"9411",2013,1426,62.125,10.5455999079879
"9412",2014,1426,79.0333333333333,14.1652399552039
"9413",2015,1426,71.8666666666667,13.0720373668201
"9414",2016,1426,70.46875,11.6977648126855
"9415",2017,1426,69.741935483871,11.3283353938564
"9416",1985,1427,71,9.58297100764337
"9417",1986,1427,75,12.7430222233431
"9418",1987,1427,79.6538461538462,9.63718758847127
"9419",1988,1427,73.7777777777778,12.8162557034576
"9420",1989,1427,76.7916666666667,13.8782882250648
"9421",1990,1427,82.4814814814815,14.5241718163745
"9422",1991,1427,82.3571428571429,14.5633082467531
"9423",1992,1427,75.2307692307692,13.3755229948072
"9424",1993,1427,83.2307692307692,14.3256628253151
"9425",1994,1427,79.8,10.5751280528102
"9426",1995,1427,79.4615384615385,11.427093311007
"9427",1996,1427,77.2307692307692,16.9358972417943
"9428",1997,1427,80.625,15.0876064889437
"9429",1998,1427,72.2,8.71779788708135
"9430",1999,1427,75.8076923076923,12.3645274257263
"9431",2000,1427,74.9166666666667,13.9250061795839
"9432",2001,1427,75.9642857142857,13.0284081141718
"9433",2002,1427,72.2758620689655,11.054722816594
"9434",2003,1427,72.0384615384615,6.9136431451487
"9435",2004,1427,72.6428571428571,10.760745828875
"9436",2005,1427,75.92,9.15113836270293
"9437",2006,1427,75.4615384615385,10.8082589503796
"9438",2007,1427,68.5384615384615,11.0642876652074
"9439",2008,1427,68.3461538461538,10.2017343925131
"9440",2009,1427,72.2413793103448,11.5963515580603
"9441",2010,1427,66.7777777777778,10.4194098951957
"9442",2011,1427,70.7241379310345,11.7074352190763
"9443",2012,1427,69.0333333333333,11.8568569811424
"9444",2013,1427,69.46875,11.7170522963811
"9445",2014,1427,78.2592592592593,10.7115774626285
"9446",2015,1427,70.3214285714286,12.0801446257855
"9447",2016,1427,84.9,13.754873744391
"9448",2017,1427,69.258064516129,11.8854750064536
"9449",1985,1428,72.6333333333333,11.0842645015459
"9450",1986,1428,68.8928571428571,11.7452568384458
"9451",1987,1428,66.1111111111111,10.0204918247687
"9452",1988,1428,61.3214285714286,10.7360713258262
"9453",1989,1428,70.5625,11.0772580163726
"9454",1990,1428,65.9230769230769,12.2928371889424
"9455",1991,1428,63.5,11.2858482344204
"9456",1992,1428,61.8148148148148,11.7015351952607
"9457",1993,1428,65.3214285714286,13.9922030442581
"9458",1994,1428,72.4230769230769,13.2186930577061
"9459",1995,1428,65.3,12.140414126891
"9460",1996,1428,63.2068965517241,11.4654116814282
"9461",1997,1428,61.3214285714286,11.978541219007
"9462",1998,1428,56.0740740740741,8.65103784759123
"9463",1999,1428,55.8928571428571,11.2984406846592
"9464",2000,1428,62.75,11.4264961740165
"9465",2001,1428,65.3703703703704,9.57620507840677
"9466",2002,1428,61.1851851851852,10.1603945904487
"9467",2003,1428,60,11.3775338216183
"9468",2004,1428,57.6129032258064,11.0292865268032
"9469",2005,1428,56.9333333333333,10.3054499586663
"9470",2006,1428,64.7857142857143,11.3442990833776
"9471",2007,1428,72.1666666666667,11.2344400696323
"9472",2008,1428,63.4,10.4505403259089
"9473",2009,1428,63.46875,11.6563270234418
"9474",2010,1428,66.3870967741936,12.3441684460176
"9475",2011,1428,70.9666666666667,11.535502420439
"9476",2012,1428,70.2,12.2119218177467
"9477",2013,1428,64.5483870967742,10.089065730375
"9478",2014,1428,65.2333333333333,7.90322209862724
"9479",2015,1428,57.1935483870968,10.6721424117144
"9480",2016,1428,69,10.688779163216
"9481",2017,1428,69.551724137931,11.8067359917263
"9482",1985,1429,83.3703703703704,17.1040889131768
"9483",1986,1429,80.7857142857143,15.4185005344281
"9484",1987,1429,85.4516129032258,15.4571207100534
"9485",1988,1429,78,13.4958486592909
"9486",1989,1429,77.0714285714286,12.8982587726049
"9487",1990,1429,78.75,16.0315083276421
"9488",1991,1429,84.5714285714286,18.0214451910075
"9489",1992,1429,76,11.9063008529098
"9490",1993,1429,81.48,13.0067930969423
"9491",1994,1429,69.8,11.5614301306831
"9492",1995,1429,68.6153846153846,11.5830114325314
"9493",1996,1429,68.8965517241379,8.7722974168939
"9494",1997,1429,63.1538461538462,11.5574817592495
"9495",1998,1429,64.7931034482759,11.580091630358
"9496",1999,1429,67.92,12.2641754716736
"9497",2000,1429,61.7586206896552,10.0344235097196
"9498",2001,1429,57.8214285714286,11.0689876128075
"9499",2002,1429,57.9310344827586,9.24635462718285
"9500",2003,1429,60.1,8.45821371864916
"9501",2004,1429,57.2222222222222,9.88134735959756
"9502",2005,1429,57.4838709677419,9.01432551642823
"9503",2006,1429,64.3333333333333,13.0947036762126
"9504",2007,1429,67.6060606060606,10.8884669316306
"9505",2008,1429,68.6666666666667,10.8070193238777
"9506",2009,1429,62.4545454545455,10.7386303511287
"9507",2010,1429,60.1818181818182,9.75786396148814
"9508",2011,1429,58,11.3336495844554
"9509",2012,1429,64.4193548387097,9.21872801619394
"9510",2013,1429,63.8,10.7106134922006
"9511",2014,1429,67.0645161290323,9.10287677558023
"9512",2015,1429,63.6666666666667,12.56797608959
"9513",2016,1429,72.4137931034483,9.20216294985397
"9514",2017,1429,71.4666666666667,9.94374984196305
"9515",2005,1430,66.9230769230769,15.1127047927843
"9516",2006,1430,65.1111111111111,9.91631652042901
"9517",2007,1430,61.2592592592593,11.2270024514821
"9518",2008,1430,69.3333333333333,12.1148351523754
"9519",2009,1430,64,18.495404834715
"9520",2010,1430,66.6923076923077,12.4475515046751
"9521",2011,1430,71.5769230769231,13.2670209977163
"9522",2012,1430,67.2857142857143,14.6182461907413
"9523",2013,1430,69.2857142857143,8.86882656590401
"9524",2014,1430,66.0344827586207,11.0920910002858
"9525",2015,1430,64.9285714285714,11.4792197806509
"9526",2016,1430,80.037037037037,10.0899092070379
"9527",2017,1430,75.5357142857143,11.8242755407463
"9528",1985,1431,66.0689655172414,11.1513325100083
"9529",1986,1431,59.46875,9.33251124451679
"9530",1987,1431,68.5172413793103,12.1232382804241
"9531",1988,1431,63.3666666666667,9.93247315569016
"9532",1989,1431,66.7666666666667,11.245484406651
"9533",1990,1431,64.4666666666667,8.05897800200383
"9534",1991,1431,65.1481481481482,12.0150665150811
"9535",1992,1431,63.1111111111111,10.3638919528455
"9536",1993,1431,68.5666666666667,9.14889604545678
"9537",1994,1431,71.3076923076923,12.6799660276177
"9538",1995,1431,72.44,11.3103197714889
"9539",1996,1431,72.2692307692308,10.5282769428153
"9540",1997,1431,68.0869565217391,9.91744580148016
"9541",1998,1431,65.9166666666667,9.9473250355218
"9542",1999,1431,65.7407407407407,10.0941437423755
"9543",2000,1431,74.3571428571429,13.0560452457977
"9544",2001,1431,73.7241379310345,14.3748206242824
"9545",2002,1431,73.1333333333333,10.0506761938699
"9546",2003,1431,73.4137931034483,8.79333043269285
"9547",2004,1431,67.2413793103448,11.2206925315107
"9548",2005,1431,66.5,8.89000889001334
"9549",2006,1431,58.8888888888889,10.5039675043925
"9550",2007,1431,71.5806451612903,12.7978492816785
"9551",2008,1431,72.9375,14.3525596233541
"9552",2009,1431,71.9032258064516,12.4159973118277
"9553",2010,1431,64.1875,13.1625997530148
"9554",2011,1431,63.5757575757576,12.1784397169504
"9555",2012,1431,63.09375,10.5474637679152
"9556",2013,1431,61.5625,11.144035002145
"9557",2014,1431,64.3870967741936,11.2329201289627
"9558",2015,1431,63.21875,9.51987521943163
"9559",2016,1431,75.6875,11.1019832578717
"9560",2017,1431,69.2903225806452,11.9810782719728
"9561",1985,1432,62.8695652173913,9.35319268692435
"9562",1986,1432,71.6086956521739,14.8774971332081
"9563",1987,1432,73.8695652173913,13.4106617958388
"9564",1985,1433,62.5666666666667,8.73235495089989
"9565",1986,1433,64.5,9.70872078387566
"9566",1987,1433,69.7096774193548,12.2452536339244
"9567",1988,1433,73.4193548387097,11.7637131143427
"9568",1989,1433,78.8571428571429,11.3356673600346
"9569",1990,1433,69.8888888888889,11.3284303119776
"9570",1991,1433,78.8666666666667,17.4429777063541
"9571",1992,1433,75.2413793103448,14.9251828713702
"9572",1993,1433,71.7241379310345,12.3776773488294
"9573",1994,1433,76.6666666666667,9.36441710371274
"9574",1995,1433,69.8571428571429,9.872199221061
"9575",1996,1433,66.625,12.747548783982
"9576",1997,1433,68.5925925925926,11.0879673494748
"9577",1998,1433,67.1071428571429,11.3572926015884
"9578",1999,1433,71.4193548387097,11.6297726935321
"9579",2000,1433,72.9642857142857,10.1852549300161
"9580",2001,1433,72.3448275862069,15.4579518650457
"9581",2002,1433,69.0322580645161,11.2026302595053
"9582",2003,1433,67.9642857142857,11.4065677729889
"9583",2004,1433,63.5666666666667,9.54366853968652
"9584",2005,1433,66.1290322580645,11.1497143027191
"9585",2006,1433,62.448275862069,11.0019031045171
"9586",2007,1433,64.7575757575758,10.7326321999496
"9587",2008,1433,58.0967741935484,10.0311343283787
"9588",2009,1433,63.3636363636364,13.2424935855615
"9589",2010,1433,65.7096774193548,10.1001437230272
"9590",2011,1433,67.4411764705882,10.0549736719532
"9591",2012,1433,59.7647058823529,10.0936788606125
"9592",2013,1433,64.7941176470588,10.2003547524902
"9593",2014,1433,64.8529411764706,10.6205414258527
"9594",2015,1433,65.5142857142857,9.07605585681172
"9595",2016,1433,67.2941176470588,11.0000810238468
"9596",2017,1433,66.4117647058823,9.97608548679935
"9597",1985,1434,74.0833333333333,15.1712447303004
"9598",1986,1434,73.1666666666667,12.1893277150517
"9599",1987,1434,71.125,12.2981529189302
"9600",1988,1434,70.875,11.6444145968936
"9601",1989,1434,78.1785714285714,14.0080759019999
"9602",1990,1434,78.6538461538462,10.499304006237
"9603",1991,1434,71.6666666666667,11.2420912371594
"9604",1992,1434,73.5769230769231,9.28729487815726
"9605",1993,1434,80.2222222222222,11.7156480937424
"9606",1994,1434,70.2592592592593,12.1768778131487
"9607",1995,1434,69.7692307692308,12.5005846017142
"9608",1996,1434,73.7931034482759,13.6810069343933
"9609",1997,1434,65.3214285714286,12.2476107161343
"9610",1998,1434,67.6538461538462,7.79200773968973
"9611",1999,1434,62.88,10.429605297741
"9612",2000,1434,63.6428571428571,11.3764353126663
"9613",2001,1434,63.2413793103448,7.67023547977967
"9614",2002,1434,65.9032258064516,11.3705902476804
"9615",2003,1434,65.9333333333333,11.1012063132434
"9616",2004,1434,71.448275862069,10.9986564338447
"9617",2005,1434,73.0645161290323,10.9420762315963
"9618",2006,1434,74.8928571428571,10.1738200178996
"9619",2007,1434,65.6666666666667,10.8670121939284
"9620",2008,1434,68.03125,10.2027332675628
"9621",2009,1434,66.4827586206897,11.4224737427556
"9622",2010,1434,75.551724137931,11.1630327641108
"9623",2011,1434,68.3125,11.8360779794442
"9624",2012,1434,66.8064516129032,13.2700649454294
"9625",2013,1434,62.59375,11.6088380541612
"9626",2014,1434,69.0333333333333,14.0257972502723
"9627",2015,1434,59.7333333333333,10.2920569752411
"9628",2016,1434,63.6333333333333,12.9521222687391
"9629",2017,1434,68.2903225806452,11.796026303766
"9630",1985,1435,72.3928571428571,10.643514059482
"9631",1986,1435,72.5357142857143,12.1090175851845
"9632",1987,1435,71.6774193548387,9.96790548635701
"9633",1988,1435,72.4642857142857,10.6995401176947
"9634",1989,1435,72.1290322580645,12.0933643939803
"9635",1990,1435,78.2068965517241,15.9740399003795
"9636",1991,1435,70.551724137931,12.0788664525412
"9637",1992,1435,75.6206896551724,9.68582835569372
"9638",1993,1435,69.9354838709677,13.3714508907871
"9639",1994,1435,73.962962962963,12.8586441487713
"9640",1995,1435,70.4285714285714,12.4794010166935
"9641",1996,1435,73.7931034482759,15.866359989309
"9642",1997,1435,65.6206896551724,10.5506052402675
"9643",1998,1435,70.2666666666667,11.3924758392163
"9644",1999,1435,71.5714285714286,11.5387545750335
"9645",2000,1435,69.2068965517241,11.4840862263047
"9646",2001,1435,70.9310344827586,9.67666941847673
"9647",2002,1435,72.8666666666667,10.8205848950629
"9648",2003,1435,72.1034482758621,13.3906812682397
"9649",2004,1435,64.7333333333333,11.1631577949083
"9650",2005,1435,64.6451612903226,12.9988419666183
"9651",2006,1435,66.6206896551724,12.8185518267845
"9652",2007,1435,71.4666666666667,13.291774312251
"9653",2008,1435,74.3636363636364,9.84510722966674
"9654",2009,1435,65.5806451612903,12.5665540053705
"9655",2010,1435,69.9032258064516,11.1724507568384
"9656",2011,1435,67.6363636363636,11.5807442059496
"9657",2012,1435,64.9705882352941,12.0239289049029
"9658",2013,1435,60.1212121212121,11.2465482920249
"9659",2014,1435,65.5483870967742,9.71198129349317
"9660",2015,1435,63.7741935483871,9.94890170628348
"9661",2016,1435,67.34375,10.4807330912027
"9662",2017,1435,68.1470588235294,12.0305982443787
"9663",1985,1436,69.92,12.8092414555534
"9664",1986,1436,69.72,14.8450889746969
"9665",1987,1436,84.3461538461538,14.2966913870093
"9666",1988,1436,82.28,11.8656366594184
"9667",1989,1436,77.68,15.442689748443
"9668",1990,1436,73.1785714285714,9.27782530165568
"9669",1991,1436,72.9615384615385,10.8128840527614
"9670",1992,1436,66.3333333333333,9.49898780032742
"9671",1993,1436,81.9230769230769,11.0595590397559
"9672",1994,1436,84.16,13.9930935345501
"9673",1995,1436,74.9615384615385,11.9280535519615
"9674",1996,1436,79.28,10.7607310780139
"9675",1997,1436,70.8076923076923,9.40646259023755
"9676",1998,1436,69.5384615384615,11.6798314002584
"9677",1999,1436,67.5555555555556,8.02560006543164
"9678",2000,1436,73.1428571428571,9.35993940196546
"9679",2001,1436,77.6206896551724,10.0974317565814
"9680",2002,1436,68.3103448275862,10.9286760676275
"9681",2003,1436,63.1379310344828,10.3844806525722
"9682",2004,1436,62.1,12.0468911428176
"9683",2005,1436,61.9333333333333,10.7412621531959
"9684",2006,1436,64.8,11.5053211077789
"9685",2007,1436,64.96875,8.92435730043382
"9686",2008,1436,70.0967741935484,9.88046840559588
"9687",2009,1436,67.0645161290323,13.4063056901618
"9688",2010,1436,64.3529411764706,12.7109648512999
"9689",2011,1436,61.5806451612903,13.7447546202139
"9690",2012,1436,60.5,9.57664456958288
"9691",2013,1436,58.65625,11.3496038725815
"9692",2014,1436,60.9333333333333,14.7553224373405
"9693",2015,1436,58.2666666666667,12.1625012551534
"9694",2016,1436,71.5151515151515,12.6716248270526
"9695",2017,1436,62.8484848484849,10.9605007074301
"9696",1985,1437,66.7931034482759,11.5677486090325
"9697",1986,1437,66.7941176470588,10.7443555632987
"9698",1987,1437,71.7333333333333,15.3104276688242
"9699",1988,1437,68.0606060606061,13.3391795895104
"9700",1989,1437,71.9,11.4058363765344
"9701",1990,1437,68.78125,10.7515471504818
"9702",1991,1437,73.2,12.7018869084275
"9703",1992,1437,68.4642857142857,9.9758305803174
"9704",1993,1437,69.3333333333333,8.87520313960367
"9705",1994,1437,73.4074074074074,12.3296367756696
"9706",1995,1437,69.8064516129032,7.84610032580394
"9707",1996,1437,66.8709677419355,11.0234354460058
"9708",1997,1437,67.1290322580645,12.9608177095014
"9709",1998,1437,72.1379310344828,9.5271197038883
"9710",1999,1437,71.1,14.2643756888657
"9711",2000,1437,68.8709677419355,9.04338408445228
