"Season","TeamID","Wins","Loses","WinsAtHome","WinsAtAway","WinsAtNeutral","LosesAtHome","LosesAtAway","LosesAtNeutral","WinPer","WinPerHome","WinPerAway","WinPerNeut","WinPerNotHome","CoachName","CoachYears","SumofWinPer","CoachWinPer"
2012,1164,11,16,4,6,1,9,5,2,0.407407407407407,0.307692307692308,0.545454545454545,0.333333333333333,0.5,"fang_mitchell",26,13.28008525311,0.510772509735001
2012,1288,9,20,4,5,0,10,7,3,0.310344827586207,0.285714285714286,0.416666666666667,0,0.333333333333333,"todd_bozeman",10,5.94560828904544,0.594560828904544
2012,1238,6,24,3,2,1,16,7,1,0.2,0.157894736842105,0.222222222222222,0.5,0.272727272727273,"tevester_anderson",14,7.44156348823953,0.531540249159967
2012,1428,5,25,5,0,0,12,9,4,0.166666666666667,0.294117647058824,0,0,0,"larry_krystkowiak",3,1.51587301587302,0.505291005291005
2012,1341,11,18,6,3,2,11,3,4,0.379310344827586,0.352941176470588,0.5,0.333333333333333,0.416666666666667,"byron_rimm",6,1.98616900341038,0.331028167235064
2012,1358,9,19,4,5,0,9,7,3,0.321428571428571,0.307692307692308,0.416666666666667,0,0.333333333333333,"jason_hooten",2,0.839947089947089,0.419973544973545
2012,1188,8,17,5,3,0,9,6,2,0.32,0.357142857142857,0.333333333333333,0,0.272727272727273,"lennox_forrester",4,0.769297658862876,0.192324414715719
2012,1212,4,24,1,3,0,15,8,1,0.142857142857143,0.0625,0.272727272727273,0,0.25,"robert_washington",3,0.728715728715729,0.242905242905243
2012,1216,9,22,5,4,0,12,9,1,0.290322580645161,0.294117647058824,0.307692307692308,0,0.285714285714286,"john_gallagher",2,0.64516129032258,0.32258064516129
2012,1105,5,21,4,1,0,15,5,1,0.192307692307692,0.210526315789474,0.166666666666667,0,0.142857142857143,"willie_hayes",1,0.192307692307692,0.192307692307692
2012,1108,7,21,4,2,1,14,5,2,0.25,0.222222222222222,0.285714285714286,0.333333333333333,0.3,"luther_riley",1,0.25,0.25
2012,1197,8,23,3,3,2,12,8,3,0.258064516129032,0.2,0.272727272727273,0.4,0.3125,"clemon_johnson",1,0.258064516129032,0.258064516129032
2012,1296,4,26,3,1,0,14,11,1,0.133333333333333,0.176470588235294,0.0833333333333333,0,0.0769230769230769,"mark_montgomery",1,0.133333333333333,0.133333333333333
2012,1152,3,25,2,1,0,17,8,0,0.107142857142857,0.105263157894737,0.111111111111111,NA,0.111111111111111,"tracy_dildy",2,0.245073891625616,0.122536945812808
2012,1406,1,31,1,0,0,15,13,3,0.03125,0.0625,0,0,0,"pat_skerry",1,0.03125,0.03125
2012,1413,4,26,3,1,0,14,8,4,0.133333333333333,0.176470588235294,0.111111111111111,0,0.0769230769230769,"jim_les",10,4.73331380104878,0.473331380104878
2012,1127,2,29,1,0,1,15,13,1,0.0645161290322581,0.0625,0,0.5,0.0666666666666667,"mark_macon",3,0.701890989988876,0.233963663329625
2013,1104,20,12,13,4,3,8,3,1,0.625,0.619047619047619,0.571428571428571,0.75,0.636363636363636,"anthony_grant",7,4.78839809384164,0.684056870548806
2013,1107,24,10,12,11,1,5,4,1,0.705882352941177,0.705882352941177,0.733333333333333,0.5,0.705882352941177,"will_brown",12,5.55900167985083,0.463250139987569
2013,1114,16,15,12,3,1,10,3,2,0.516129032258065,0.545454545454545,0.5,0.333333333333333,0.444444444444444,"steve_shields",10,5.09139842360087,0.509139842360087
2013,1116,19,13,17,1,1,9,1,3,0.59375,0.653846153846154,0.5,0.25,0.333333333333333,"mike_anderson",11,7.21495738729307,0.655905217026643
2013,1120,9,23,7,2,0,9,10,4,0.28125,0.4375,0.166666666666667,0,0.125,"tony_barbee",7,3.56922043010753,0.509888632872504
2013,1122,6,23,3,2,1,12,8,3,0.206896551724138,0.2,0.2,0.25,0.214285714285714,"dave_loos",23,11.5808720279656,0.50351617512894
2013,1124,17,14,11,4,2,7,5,2,0.548387096774194,0.611111111111111,0.444444444444444,0.5,0.461538461538462,"scott_drew",11,5.84373334866694,0.531248486242449
2013,1125,24,6,12,8,4,5,0,1,0.8,0.705882352941177,1,0.8,0.923076923076923,"rick_byrd",14,8.52559137642052,0.608970812601466
2013,1133,16,16,12,4,0,9,4,3,0.5,0.571428571428571,0.5,0,0.363636363636364,"geno_ford",5,2.65759408602151,0.531518817204301
2013,1137,27,5,14,12,1,4,1,0,0.84375,0.777777777777778,0.923076923076923,1,0.928571428571429,"david_paulsen",5,3.0050219941349,0.601004398826979
2013,1140,20,11,12,6,2,5,3,3,0.645161290322581,0.705882352941177,0.666666666666667,0.4,0.571428571428571,"dave_rose",8,6.1363844006159,0.767048050076988
2013,1150,21,11,12,5,4,6,3,2,0.65625,0.666666666666667,0.625,0.666666666666667,0.642857142857143,"alan_major",3,1.42291666666667,0.474305555555555
2013,1156,11,18,7,3,1,13,5,0,0.379310344827586,0.35,0.375,1,0.444444444444444,"gary_waters",17,9.18659988623003,0.540388228601767
2013,1157,11,15,9,2,0,11,4,0,0.423076923076923,0.45,0.333333333333333,NA,0.333333333333333,"cliff_ellis",26,14.9486960820665,0.57494984931025
2013,1158,24,9,11,11,2,2,6,1,0.727272727272727,0.846153846153846,0.647058823529412,0.666666666666667,0.65,"doug_wojcik",8,4.83016681928668,0.603770852410834
2013,1160,21,11,12,5,4,7,3,1,0.65625,0.631578947368421,0.625,0.8,0.692307692307692,"tad_boyle",7,3.62737413422897,0.518196304889853
2013,1161,23,8,14,6,3,7,1,0,0.741935483870968,0.666666666666667,0.857142857142857,1,0.9,"larry_eustachy",22,12.8594179622544,0.584518998284293
2013,1163,20,10,13,4,3,5,3,2,0.666666666666667,0.722222222222222,0.571428571428571,0.6,0.583333333333333,"kevin_ollie",1,0.666666666666667,0.666666666666667
2013,1166,27,7,15,7,5,5,2,0,0.794117647058823,0.75,0.777777777777778,1,0.857142857142857,"greg_mcdermott",12,6.95133240681808,0.579277700568173
2013,1169,12,17,4,5,3,10,7,0,0.413793103448276,0.285714285714286,0.416666666666667,1,0.533333333333333,"bobby_braswell",17,7.92600653656688,0.466235678621581
2013,1177,11,21,7,4,0,8,10,3,0.34375,0.466666666666667,0.285714285714286,0,0.235294117647059,"oliver_purnell",25,13.7069039277577,0.548276157110306
2013,1181,27,5,16,5,6,4,0,1,0.84375,0.8,1,0.857142857142857,0.916666666666667,"mike_krzyzewski",28,23.0632536632815,0.823687630831481
2013,1206,18,14,7,7,4,5,6,3,0.5625,0.583333333333333,0.538461538461538,0.571428571428571,0.55,"paul_hewitt",16,9.32299332110233,0.582687082568896
2013,1208,15,17,12,3,0,8,6,3,0.46875,0.6,0.333333333333333,0,0.25,"mark_fox",9,5.81830506117909,0.64647834013101
2013,1210,16,15,11,3,2,7,6,2,0.516129032258065,0.611111111111111,0.333333333333333,0.5,0.384615384615385,"brian_gregory",10,6.00676352753661,0.600676352753661
2013,1211,30,2,14,10,6,1,1,0,0.9375,0.933333333333333,0.909090909090909,1,0.941176470588235,"mark_few",14,11.4620744429838,0.818719603070271
2013,1218,16,14,13,3,0,7,6,1,0.533333333333333,0.65,0.333333333333333,0,0.3,"gib_arnold",3,1.58620689655172,0.528735632183908
2013,1219,15,13,8,6,1,7,5,1,0.535714285714286,0.533333333333333,0.545454545454545,0.5,0.538461538461538,"scott_cherry",4,1.72413793103448,0.431034482758621
2013,1221,12,18,7,4,1,12,5,1,0.4,0.368421052631579,0.444444444444444,0.5,0.454545454545455,"milan_brown",10,4.25774136901084,0.425774136901084
2013,1222,18,12,12,5,1,7,4,1,0.6,0.631578947368421,0.555555555555556,0.5,0.545454545454545,"james_dickey",13,7.0874293012224,0.5451868693248
2013,1223,11,17,4,3,4,12,5,0,0.392857142857143,0.25,0.375,1,0.583333333333333,"ron_cottrell",6,1.42609759333897,0.237682932223162
2013,1228,21,12,12,5,4,6,4,2,0.636363636363636,0.666666666666667,0.555555555555556,0.666666666666667,0.6,"john_groce",5,3.02668226381462,0.605336452762923
2013,1231,27,6,17,7,3,2,2,2,0.818181818181818,0.894736842105263,0.777777777777778,0.6,0.714285714285714,"tom_crean",14,8.43284378559684,0.602345984685489
2013,1233,20,13,11,5,4,9,1,3,0.606060606060606,0.55,0.833333333333333,0.571428571428571,0.692307692307692,"tim_cluess",3,2.05397727272727,0.684659090909091
2013,1234,21,12,16,2,3,8,2,2,0.636363636363636,0.666666666666667,0.5,0.6,0.555555555555556,"fran_mccaffery",17,9.44682512364659,0.555695595508623
2013,1235,22,11,16,4,2,8,1,2,0.666666666666667,0.666666666666667,0.8,0.5,0.666666666666667,"fred_hoiberg",3,1.85416666666667,0.618055555555556
2013,1237,4,26,2,1,1,13,10,3,0.133333333333333,0.133333333333333,0.0909090909090909,0.25,0.133333333333333,"todd_howard",2,0.533333333333333,0.266666666666666
2013,1242,29,5,16,7,6,3,1,1,0.852941176470588,0.842105263157895,0.875,0.857142857142857,0.866666666666667,"bill_self",20,14.8262357163346,0.74131178581673
2013,1243,26,7,15,7,4,3,1,3,0.787878787878788,0.833333333333333,0.875,0.571428571428571,0.733333333333333,"bruce_weber",15,10.1992500674386,0.679950004495905
2013,1245,19,13,10,8,1,6,6,1,0.59375,0.625,0.571428571428571,0.5,0.5625,"rob_senderoff",2,1.23891129032258,0.61945564516129
2013,1246,21,11,16,4,1,7,2,2,0.65625,0.695652173913043,0.666666666666667,0.333333333333333,0.555555555555556,"john_calipari",21,16.1484429333356,0.768973473015982
2013,1259,21,11,11,7,3,7,3,1,0.65625,0.611111111111111,0.7,0.75,0.714285714285714,"jimmy_patsos",9,4.62098607038123,0.513442896709026
2013,1260,14,16,7,6,1,9,6,1,0.466666666666667,0.4375,0.5,0.5,0.5,"porter_moser",9,4.03370005473454,0.448188894970504
2013,1261,19,12,14,4,1,8,3,1,0.612903225806452,0.636363636363636,0.571428571428571,0.5,0.555555555555556,"johnny_jones",13,6.85894172197843,0.527610901690649
2013,1267,12,19,11,1,0,11,4,4,0.387096774193548,0.5,0.2,0,0.111111111111111,"tom_herrion",7,4.29529100858356,0.613613001226222
2013,1274,27,6,14,10,3,3,1,2,0.818181818181818,0.823529411764706,0.909090909090909,0.6,0.8125,"jim_larranaga",27,15.90115999314,0.588931851597777
2013,1278,20,12,15,3,2,8,2,2,0.625,0.652173913043478,0.6,0.5,0.555555555555556,"tubby_smith",22,15.234886291288,0.692494831422182
2013,1279,26,8,16,6,4,6,1,1,0.764705882352941,0.727272727272727,0.857142857142857,0.8,0.833333333333333,"andy_kennedy",8,5.07279483640964,0.634099354551205
2013,1284,10,21,5,3,2,13,8,0,0.32258064516129,0.277777777777778,0.272727272727273,1,0.384615384615385,"king_rice",2,0.69758064516129,0.348790322580645
2013,1287,13,18,8,4,1,12,5,1,0.419354838709677,0.4,0.444444444444444,0.5,0.454545454545455,"sean_woods",5,1.93878299120234,0.387756598240469
2013,1288,17,15,5,8,4,9,4,2,0.53125,0.357142857142857,0.666666666666667,0.666666666666667,0.666666666666667,"todd_bozeman",11,6.47685828904544,0.588805299004131
2013,1292,28,5,15,11,2,3,0,2,0.848484848484849,0.833333333333333,1,0.5,0.866666666666667,"kermit_davis",15,8.60497664532148,0.573665109688098
2013,1301,24,10,16,3,5,7,1,2,0.705882352941177,0.695652173913043,0.75,0.714285714285714,0.727272727272727,"mark_gottfried",15,9.70814169712161,0.647209446474774
2013,1303,10,19,6,3,1,13,5,1,0.344827586206897,0.315789473684211,0.375,0.5,0.4,"derrin_hansen",2,0.407327586206897,0.203663793103449
2013,1309,4,18,4,0,0,13,4,1,0.181818181818182,0.235294117647059,0,0,0,"mark_slessinger",1,0.181818181818182,0.181818181818182
2013,1313,21,11,11,10,0,8,0,3,0.65625,0.578947368421053,1,0,0.769230769230769,"anthony_evans",6,3.08340053763441,0.513900089605735
2013,1314,23,10,14,6,3,6,2,2,0.696969696969697,0.7,0.75,0.6,0.692307692307692,"roy_williams",25,19.7797146833981,0.791188587335924
2013,1318,20,12,7,10,3,2,8,2,0.625,0.777777777777778,0.555555555555556,0.6,0.565217391304348,"bill_coen",7,3.51431451612903,0.502044930875576
2013,1329,24,8,15,5,4,5,2,1,0.75,0.75,0.714285714285714,0.8,0.75,"travis_ford",13,6.76321986056383,0.520247681581833
2013,1333,14,18,9,3,2,7,8,3,0.4375,0.5625,0.272727272727273,0.4,0.3125,"craig_robinson",7,3.27812648975052,0.468303784250074
2013,1335,9,22,5,4,0,12,7,3,0.290322580645161,0.294117647058824,0.363636363636364,0,0.285714285714286,"jerome_allen",4,1.58179723502304,0.39544930875576
2013,1336,10,21,8,1,1,8,9,4,0.32258064516129,0.5,0.1,0.2,0.133333333333333,"patrick_chambers",4,1.90897770398482,0.477244425996205
2013,1338,24,8,16,6,2,3,3,2,0.75,0.842105263157895,0.666666666666667,0.5,0.615384615384615,"jamie_dixon",10,7.63032330967578,0.763032330967578
2013,1350,18,14,15,3,0,10,2,2,0.5625,0.6,0.6,0,0.428571428571429,"chris_mooney",9,4.97211375929682,0.552457084366313
2013,1351,18,14,9,7,2,8,5,1,0.5625,0.529411764705882,0.583333333333333,0.666666666666667,0.6,"kevin_baggett",1,0.5625,0.5625
2013,1371,15,18,10,3,2,9,7,2,0.454545454545455,0.526315789473684,0.3,0.5,0.357142857142857,"kevin_willard",6,2.93841642228739,0.489736070381232
2013,1375,16,12,9,7,0,6,3,3,0.571428571428571,0.6,0.7,0,0.538461538461538,"jeff_price",11,5.75841789117651,0.523492535561501
2013,1382,14,15,8,5,1,9,6,0,0.482758620689655,0.470588235294118,0.454545454545455,1,0.5,"mark_schmidt",12,5.64338592647825,0.470282160539854
2013,1383,12,18,6,6,0,11,6,1,0.4,0.352941176470588,0.5,0,0.461538461538462,"glenn_braica",3,1.4,0.466666666666667
2013,1387,27,6,17,6,4,3,2,1,0.818181818181818,0.85,0.75,0.8,0.769230769230769,"jim_crews",25,12.3950759523507,0.495803038094028
2013,1389,9,21,5,4,0,11,8,2,0.3,0.3125,0.333333333333333,0,0.285714285714286,"john_dunne",7,2.33401759530792,0.333431085043988
2013,1390,18,14,11,5,2,6,5,3,0.5625,0.647058823529412,0.5,0.4,0.466666666666667,"johnny_dawkins",5,2.72076612903226,0.544153225806452
2013,1392,23,7,10,12,1,6,1,0,0.766666666666667,0.625,0.923076923076923,1,0.928571428571429,"steve_pikiell",8,3.8220562529795,0.477757031622438
2013,1395,10,21,8,1,1,10,9,2,0.32258064516129,0.444444444444444,0.1,0.333333333333333,0.153846153846154,"trent_johnson",14,7.36591297328922,0.52613664094923
2013,1397,20,12,13,4,3,7,3,2,0.625,0.65,0.571428571428571,0.6,0.583333333333333,"cuonzo_martin",5,2.91080156402737,0.582160312805474
2013,1400,16,16,12,2,2,8,4,4,0.5,0.6,0.333333333333333,0.333333333333333,0.333333333333333,"rick_barnes",26,17.3250660152152,0.666348692892892
2013,1401,18,15,12,4,2,6,6,3,0.545454545454545,0.666666666666667,0.4,0.4,0.4,"billy_kennedy",15,7.53968461748773,0.502645641165849
2013,1402,11,22,3,5,3,8,11,3,0.333333333333333,0.272727272727273,0.3125,0.5,0.363636363636364,"doug_davalos",7,2.56965320758424,0.367093315369177
2013,1403,11,20,9,1,1,8,11,1,0.354838709677419,0.529411764705882,0.0833333333333333,0.5,0.142857142857143,"chris_walker",1,0.354838709677419,0.354838709677419
2013,1407,12,21,8,2,2,12,7,2,0.363636363636364,0.4,0.222222222222222,0.5,0.307692307692308,"don_maestri",20,9.48131926821582,0.474065963410791
2013,1417,25,9,15,6,4,3,3,3,0.735294117647059,0.833333333333333,0.666666666666667,0.571428571428571,0.625,"ben_howland",19,12.1409326994953,0.638996457868175
2013,1421,13,16,7,6,0,8,4,4,0.448275862068966,0.466666666666667,0.6,0,0.428571428571429,"eddie_biedenbach",17,7.76105420122662,0.456532600072154
2013,1425,14,18,10,3,1,9,6,3,0.4375,0.526315789473684,0.333333333333333,0.25,0.307692307692308,"bob_cantu",1,0.4375,0.4375
2013,1426,19,13,7,10,2,5,7,1,0.59375,0.583333333333333,0.588235294117647,0.666666666666667,0.6,"scott_cross",7,3.65325569144118,0.521893670205882
2013,1431,18,14,13,4,1,7,3,4,0.5625,0.65,0.571428571428571,0.2,0.416666666666667,"tim_floyd",19,11.9579576150922,0.629366190268009
2013,1433,26,8,15,8,3,3,2,3,0.764705882352941,0.833333333333333,0.8,0.5,0.6875,"shaka_smart",4,2.97438330170778,0.743595825426945
2013,1434,25,7,15,10,0,5,2,0,0.78125,0.75,0.833333333333333,NA,0.833333333333333,"bryce_drew",2,1.42641129032258,0.71320564516129
2013,1436,21,11,10,9,2,6,5,0,0.65625,0.625,0.642857142857143,1,0.6875,"john_becker",2,1.33272058823529,0.666360294117647
2013,1448,13,18,11,1,1,10,5,3,0.419354838709677,0.523809523809524,0.166666666666667,0.25,0.2,"jeff_bzdelik",10,4.58209693943843,0.458209693943843
2013,1456,12,17,7,5,0,11,5,1,0.413793103448276,0.388888888888889,0.5,0,0.454545454545455,"tony_shaver",10,3.6647465437788,0.36647465437788
2013,1460,20,12,9,8,3,7,4,1,0.625,0.5625,0.666666666666667,0.75,0.6875,"billy_donlon",3,1.56048387096774,0.520161290322581
2013,1462,17,14,11,4,2,7,4,3,0.548387096774194,0.611111111111111,0.5,0.4,0.461538461538462,"chris_mack",4,2.70894428152493,0.677236070381232
2013,1102,15,13,11,3,1,10,2,1,0.535714285714286,0.523809523809524,0.6,0.5,0.571428571428571,"dave_pilipovich",2,0.943121693121693,0.471560846560847
2013,1113,21,12,15,4,2,6,4,2,0.636363636363636,0.714285714285714,0.5,0.5,0.5,"herb_sendek",20,11.7130797854866,0.585653989274331
2013,1139,25,8,13,7,5,4,2,2,0.757575757575758,0.764705882352941,0.777777777777778,0.714285714285714,0.75,"brad_stevens",6,4.65759408602151,0.776265681003584
2013,1154,6,22,3,3,0,12,9,1,0.214285714285714,0.2,0.25,0,0.230769230769231,"chuck_driesell",3,0.623809523809524,0.207936507936508
2013,1162,10,16,5,5,0,9,7,0,0.384615384615385,0.357142857142857,0.416666666666667,NA,0.416666666666667,"kyle_smith",3,1.36741961741962,0.455806539139872
2013,1165,12,18,3,7,2,8,10,0,0.4,0.272727272727273,0.411764705882353,1,0.473684210526316,"bill_courtney",3,1.16455026455026,0.388183421516755
2013,1171,8,19,5,3,0,12,7,0,0.296296296296296,0.294117647058824,0.3,NA,0.3,"paul_cormier",17,6.93526190617645,0.407956582716262
2013,1173,17,14,13,2,2,8,4,2,0.548387096774194,0.619047619047619,0.333333333333333,0.5,0.4,"archie_miller",2,1.17338709677419,0.586693548387097
2013,1193,19,15,7,7,5,9,5,1,0.558823529411765,0.4375,0.583333333333333,0.833333333333333,0.666666666666667,"sydney_johnson",6,3.28500845559669,0.547501409266115
2013,1247,21,9,11,8,2,6,2,1,0.7,0.647058823529412,0.8,0.666666666666667,0.769230769230769,"john_giannini",17,8.5925431816978,0.505443716570459
2013,1281,23,10,17,2,4,8,0,2,0.696969696969697,0.68,1,0.666666666666667,0.75,"frank_haith",9,5.47501406898081,0.608334896553424
2013,1323,25,9,17,4,4,5,2,2,0.735294117647059,0.772727272727273,0.666666666666667,0.666666666666667,0.666666666666667,"mike_brey",18,12.0282674337811,0.668237079654504
2013,1325,24,9,16,7,1,6,2,1,0.727272727272727,0.727272727272727,0.777777777777778,0.5,0.727272727272727,"jim_christian",11,6.62642319947496,0.602402109043178
2013,1330,5,25,2,2,1,10,15,0,0.166666666666667,0.166666666666667,0.117647058823529,1,0.166666666666667,"jim_corrigan",1,0.166666666666667,0.166666666666667
2013,1332,26,8,17,6,3,5,2,1,0.764705882352941,0.772727272727273,0.75,0.75,0.75,"dana_altman",24,15.1170969130254,0.629879038042725
2013,1343,16,11,8,8,0,6,4,1,0.592592592592593,0.571428571428571,0.666666666666667,0,0.615384615384615,"mitch_henderson",2,1.19973544973545,0.599867724867725
2013,1344,17,14,12,4,1,7,4,3,0.548387096774194,0.631578947368421,0.5,0.25,0.416666666666667,"ed_cooley",7,3.88299731182796,0.554713901689708
2013,1346,15,16,8,6,1,8,6,2,0.483870967741935,0.5,0.5,0.333333333333333,0.466666666666667,"tom_moore",6,3.47681451612903,0.579469086021505
2013,1357,9,20,5,3,1,13,7,0,0.310344827586207,0.277777777777778,0.3,1,0.363636363636364,"dave_bike",14,5.16160776818452,0.368686269156037
2013,1379,23,9,10,9,4,7,1,1,0.71875,0.588235294117647,0.9,0.8,0.866666666666667,"donnie_tyndall",7,3.95852534562212,0.56550362080316
2013,1414,18,15,10,5,3,12,1,2,0.545454545454545,0.454545454545455,0.833333333333333,0.6,0.727272727272727,"russ_turner",3,1.27737890585499,0.42579296861833
2013,1416,18,11,13,5,0,6,5,0,0.620689655172414,0.684210526315789,0.5,NA,0.5,"donnie_jones",6,3.51149425287356,0.585249042145594
2013,1427,10,22,3,4,3,11,9,2,0.3125,0.214285714285714,0.307692307692308,0.6,0.388888888888889,"brooks_thompson",7,3.04187420178799,0.434553457398285
2013,1429,20,10,13,7,0,5,4,1,0.666666666666667,0.722222222222222,0.636363636363636,0,0.583333333333333,"stew_morrill",27,18.0632371676546,0.669008783987207
2013,1435,16,17,9,4,3,7,6,4,0.484848484848485,0.5625,0.4,0.428571428571429,0.411764705882353,"kevin_stallings",20,12.589452173719,0.62947260868595
2013,1439,13,19,10,2,1,9,7,3,0.40625,0.526315789473684,0.222222222222222,0.25,0.230769230769231,"james_johnson",1,0.40625,0.40625
2013,1450,13,19,10,1,2,9,7,3,0.40625,0.526315789473684,0.125,0.4,0.230769230769231,"ken_bone",8,4.34677936311001,0.543347420388751
2013,1453,17,15,11,4,2,11,3,1,0.53125,0.5,0.571428571428571,0.666666666666667,0.6,"brian_wardle",3,1.41489055299539,0.471630184331797
2013,1455,26,8,15,7,4,5,2,1,0.764705882352941,0.75,0.777777777777778,0.8,0.785714285714286,"gregg_marshall",15,10.1424113248526,0.676160754990173
2013,1464,14,15,8,6,0,8,4,3,0.482758620689655,0.5,0.6,0,0.461538461538462,"jerry_slocum",8,2.63724685276409,0.329655856595512
2013,1112,25,7,14,7,4,4,2,1,0.78125,0.777777777777778,0.777777777777778,0.8,0.785714285714286,"sean_miller",9,6.38102533712443,0.709002815236048
2013,1119,15,15,8,6,1,10,4,1,0.5,0.444444444444444,0.6,0.5,0.583333333333333,"zach_spiker",4,1.6884236453202,0.422105911330049
2013,1123,14,15,7,7,0,6,8,1,0.482758620689655,0.538461538461538,0.466666666666667,0,0.4375,"billy_taylor",11,5.27652764365779,0.479684331241617
2013,1129,19,10,13,5,1,8,1,1,0.655172413793103,0.619047619047619,0.833333333333333,0.5,0.75,"leon_rice",3,1.68186874304783,0.560622914349277
2013,1130,16,17,12,3,1,8,6,3,0.484848484848485,0.6,0.333333333333333,0.25,0.307692307692308,"steve_donahue",13,6.29804904957853,0.484465311506041
2013,1135,12,15,7,5,0,10,5,0,0.444444444444444,0.411764705882353,0.5,NA,0.5,"mike_martin_brn",1,0.444444444444444,0.444444444444444
2013,1143,20,11,11,6,3,5,5,1,0.645161290322581,0.6875,0.545454545454545,0.75,0.6,"mike_montgomery",25,17.22642271501,0.689056908600401
2013,1153,22,11,13,4,5,5,5,1,0.666666666666667,0.722222222222222,0.444444444444444,0.833333333333333,0.6,"mick_cronin",10,6.22746068654676,0.622746068654676
2013,1196,26,7,15,7,4,5,0,2,0.787878787878788,0.75,1,0.666666666666667,0.846153846153846,"billy_donovan",19,13.3161083766025,0.700847809294867
2013,1207,25,6,16,6,3,3,1,2,0.806451612903226,0.842105263157895,0.857142857142857,0.6,0.75,"john_thompson_iii",13,8.87457961254541,0.6826599701958
2013,1227,16,15,10,4,2,9,4,2,0.516129032258065,0.526315789473684,0.5,0.5,0.5,"howard_moore",3,0.966129032258065,0.322043010752688
2013,1240,15,11,7,6,2,8,3,0,0.576923076923077,0.466666666666667,0.666666666666667,1,0.727272727272727,"james_green",16,7.33230718731275,0.458269199207047
2013,1257,29,5,15,8,6,3,1,1,0.852941176470588,0.833333333333333,0.888888888888889,0.857142857142857,0.875,"rick_pitino",22,16.5489902562074,0.75222682982761
2013,1266,23,8,16,5,2,6,0,2,0.741935483870968,0.727272727272727,1,0.5,0.777777777777778,"buzz_williams",6,3.93869350526134,0.656448917543557
2013,1304,15,18,11,2,2,10,7,1,0.454545454545455,0.523809523809524,0.222222222222222,0.666666666666667,0.333333333333333,"tim_miles",8,3.8663734115347,0.483296676441838
2013,1326,26,7,16,5,5,5,2,0,0.787878787878788,0.761904761904762,0.714285714285714,1,0.833333333333333,"thad_matta",13,10.0796011586453,0.775353935280406
2013,1328,20,11,12,5,3,7,2,2,0.645161290322581,0.631578947368421,0.714285714285714,0.6,0.666666666666667,"lon_kruger",25,15.3935487184097,0.615741948736387
2013,1345,15,17,11,4,0,7,6,4,0.46875,0.611111111111111,0.4,0,0.285714285714286,"matt_painter",9,6.05515529095651,0.672795032328501
2013,1370,7,22,4,3,0,9,11,2,0.241379310344828,0.307692307692308,0.214285714285714,0,0.1875,"cameron_dollar",4,1.54460511679644,0.38615127919911
2013,1373,8,24,4,2,2,12,10,2,0.25,0.25,0.166666666666667,0.5,0.25,"mitch_buonaguro",9,3.53530819075869,0.39281202119541
2013,1374,14,17,6,6,2,7,7,3,0.451612903225806,0.461538461538462,0.461538461538462,0.4,0.444444444444444,"larry_brown",5,3.4355601341558,0.687112026831159
2013,1376,14,18,10,1,3,9,8,1,0.4375,0.526315789473684,0.111111111111111,0.75,0.307692307692308,"frank_martin",6,3.85208333333333,0.642013888888889
2013,1393,26,9,17,5,4,5,2,2,0.742857142857143,0.772727272727273,0.714285714285714,0.666666666666667,0.692307692307692,"jim_boeheim",29,21.7602318077769,0.750352820957823
2013,1418,12,20,9,2,1,14,5,1,0.375,0.391304347826087,0.285714285714286,0.5,0.333333333333333,"bob_marlin",15,8.45015059015059,0.563343372676706
2013,1423,9,20,8,1,0,15,5,0,0.310344827586207,0.347826086956522,0.166666666666667,NA,0.166666666666667,"buzz_peterson",15,8.01372941343047,0.534248627562031
2013,1437,19,13,11,6,2,7,4,2,0.59375,0.611111111111111,0.6,0.5,0.571428571428571,"jay_wright",19,11.7342695425635,0.617593133819131
2013,1449,18,15,11,5,2,6,7,2,0.545454545454545,0.647058823529412,0.416666666666667,0.5,0.4375,"lorenzo_romar",17,10.1750077462397,0.598529867425863
2013,1458,23,11,15,5,3,6,3,2,0.676470588235294,0.714285714285714,0.625,0.6,0.615384615384615,"bo_ryan",14,9.74374081718844,0.695981486942031
2013,1110,10,20,7,3,0,14,6,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,0.333333333333333,"jeff_a_jones",21,11.5664341184502,0.550782577069059
2013,1115,16,14,9,6,1,12,0,2,0.533333333333333,0.428571428571429,1,0.333333333333333,0.777777777777778,"george_ivory",5,2.04307795698925,0.408615591397849
2013,1145,18,13,11,7,0,9,3,1,0.580645161290323,0.55,0.7,0,0.636363636363636,"jim_baron",26,13.1495057904749,0.505750222710574
2013,1155,13,18,8,3,2,9,7,2,0.419354838709677,0.470588235294118,0.3,0.5,0.357142857142857,"brad_brownell",11,6.95538624566016,0.63230784051456
2013,1174,19,14,9,8,2,7,4,3,0.575757575757576,0.5625,0.666666666666667,0.4,0.588235294117647,"monte_ross",7,2.85297531769306,0.40756790252758
2013,1199,18,15,10,3,5,7,7,1,0.545454545454545,0.588235294117647,0.3,0.833333333333333,0.5,"leonard_hamilton",25,13.3886707284708,0.535546829138833
2013,1229,18,15,11,5,2,8,5,2,0.545454545454545,0.578947368421053,0.5,0.5,0.5,"dan_muller",1,0.545454545454545,0.545454545454545
2013,1244,3,27,2,1,0,15,10,2,0.1,0.117647058823529,0.0909090909090909,0,0.0769230769230769,"lewis_preston",2,0.166666666666667,0.0833333333333333
